datetime,open,high,low,close,tick_volume,spread,real_volume
2018-01-02 00:00:00,112.503,112.784,112.503,112.713,5387,18,0
2018-01-02 04:00:00,112.712,112.746,112.66,112.685,8008,5,0
2018-01-02 08:00:00,112.686,112.699,112.245,112.252,23247,2,0
2018-01-02 12:00:00,112.252,112.281,112.083,112.124,20361,2,0
2018-01-02 16:00:00,112.123,112.303,112.055,112.283,23222,2,0
2018-01-02 20:00:00,112.283,112.352,112.241,112.268,9678,2,0
2018-01-03 00:00:00,112.268,112.362,112.17,112.318,21989,2,0
2018-01-03 04:00:00,112.318,112.394,112.262,112.279,11027,2,0
2018-01-03 08:00:00,112.277,112.391,112.235,112.298,16748,2,0
2018-01-03 12:00:00,112.297,112.326,112.194,112.226,15262,2,0
2018-01-03 16:00:00,112.227,112.498,112.189,112.33,18821,2,0
2018-01-03 20:00:00,112.331,112.607,112.297,112.504,14981,2,0
2018-01-04 00:00:00,112.503,112.776,112.464,112.728,24370,2,0
2018-01-04 04:00:00,112.727,112.729,112.616,112.659,14155,2,0
2018-01-04 08:00:00,112.66,112.671,112.487,112.544,15695,2,0
2018-01-04 12:00:00,112.545,112.846,112.527,112.827,18633,2,0
2018-01-04 16:00:00,112.828,112.863,112.748,112.764,19420,2,0
2018-01-04 20:00:00,112.764,112.838,112.708,112.728,13655,2,0
2018-01-05 00:00:00,112.732,112.804,112.719,112.771,18817,2,0
2018-01-05 04:00:00,112.772,113.0,112.722,112.996,16224,2,0
2018-01-05 08:00:00,112.996,113.238,112.98,113.225,20813,2,0
2018-01-05 12:00:00,113.224,113.303,113.011,113.212,25855,2,0
2018-01-05 16:00:00,113.21,113.275,113.081,113.159,30030,2,0
2018-01-05 20:00:00,113.157,113.19,113.035,113.062,10748,2,0
2018-01-08 00:00:00,113.137,113.179,113.008,113.129,19500,1,0
2018-01-08 04:00:00,113.13,113.272,113.111,113.228,8305,1,0
2018-01-08 08:00:00,113.229,113.386,113.116,113.159,15728,1,0
2018-01-08 12:00:00,113.158,113.166,112.88,112.927,17411,1,0
2018-01-08 16:00:00,112.928,113.124,112.901,113.082,16506,1,0
2018-01-08 20:00:00,113.083,113.124,113.022,113.079,8015,1,0
2018-01-09 00:00:00,113.08,113.178,112.589,112.66,41871,1,0
2018-01-09 04:00:00,112.661,112.701,112.496,112.698,21109,1,0
2018-01-09 08:00:00,112.697,112.966,112.637,112.874,21117,1,0
2018-01-09 12:00:00,112.873,112.893,112.495,112.632,19522,1,0
2018-01-09 16:00:00,112.632,112.778,112.365,112.581,26103,1,0
2018-01-09 20:00:00,112.581,112.688,112.52,112.631,13143,1,0
2018-01-10 00:00:00,112.631,112.783,112.167,112.174,24993,1,0
2018-01-10 04:00:00,112.175,112.358,112.175,112.358,17763,1,0
2018-01-10 08:00:00,112.357,112.379,111.716,111.758,30721,1,0
2018-01-10 12:00:00,111.759,111.882,111.269,111.578,38795,1,0
2018-01-10 16:00:00,111.577,111.646,111.292,111.487,30589,1,0
2018-01-10 20:00:00,111.485,111.502,111.286,111.425,17814,1,0
2018-01-11 00:00:00,111.428,111.628,111.315,111.601,28562,1,0
2018-01-11 04:00:00,111.602,111.823,111.5,111.81,27254,1,0
2018-01-11 08:00:00,111.811,111.874,111.574,111.621,23773,1,0
2018-01-11 12:00:00,111.621,111.77,111.393,111.535,31552,1,0
2018-01-11 16:00:00,111.538,111.561,111.318,111.345,30950,1,0
2018-01-11 20:00:00,111.345,111.349,111.043,111.241,18687,1,0
2018-01-12 00:00:00,111.241,111.347,111.059,111.328,24317,1,0
2018-01-12 04:00:00,111.328,111.342,111.179,111.244,17257,1,0
2018-01-12 08:00:00,111.244,111.435,110.997,111.107,28548,1,0
2018-01-12 12:00:00,111.108,111.676,110.968,111.633,29574,1,0
2018-01-12 16:00:00,111.634,111.694,111.152,111.233,38721,1,0
2018-01-12 20:00:00,111.237,111.237,110.912,111.053,23691,1,0
2018-01-15 00:00:00,111.07,111.184,110.648,110.736,35026,1,0
2018-01-15 04:00:00,110.736,110.807,110.576,110.701,23209,1,0
