datetime,open,high,low,close,tick_volume,spread,real_volume
2017-01-02 00:00:00,0.72064,0.72175,0.71801,0.72102,3356,0,8072300000
2017-01-02 08:00:00,0.72103,0.72113,0.71639,0.71724,24471,9,22518759000
2017-01-02 16:00:00,0.71734,0.71898,0.71711,0.71738,12527,16,15174091000
2017-01-03 00:00:00,0.71736,0.72351,0.71736,0.72292,29287,0,23669422000
2017-01-03 08:00:00,0.72292,0.72347,0.71972,0.72126,42308,9,36441170000
2017-01-03 16:00:00,0.72126,0.72407,0.71975,0.72164,46193,9,38598829000
2017-01-04 00:00:00,0.72137,0.72412,0.72133,0.72383,33467,9,23231769000
2017-01-04 08:00:00,0.72381,0.72786,0.72332,0.72637,48415,9,37389370000
2017-01-04 16:00:00,0.72638,0.7286,0.72538,0.72811,54611,9,48846796000
2017-01-05 00:00:00,0.72788,0.73199,0.72722,0.73081,49400,0,40655308000
2017-01-05 08:00:00,0.73081,0.73293,0.7283,0.73051,64800,9,55688194000
2017-01-05 16:00:00,0.73051,0.73564,0.73044,0.73338,55499,9,49689308000
2017-01-06 00:00:00,0.73329,0.73525,0.73138,0.7321,43657,9,38661394000
2017-01-06 08:00:00,0.7321,0.73545,0.73066,0.73157,48805,9,41378949000
2017-01-06 16:00:00,0.73161,0.73305,0.7288,0.72956,50419,9,44250676000
2017-01-09 00:00:00,0.72906,0.73274,0.7287,0.73073,29928,0,30397540000
2017-01-09 08:00:00,0.73073,0.73395,0.7301,0.73358,48254,9,41945690000
2017-01-09 16:00:00,0.73357,0.73733,0.73352,0.7353,38777,9,35173731000
2017-01-10 00:00:00,0.73518,0.73842,0.73403,0.73728,40966,9,37218741000
2017-01-10 08:00:00,0.73728,0.73778,0.73306,0.73472,48911,9,43542488000
2017-01-10 16:00:00,0.73472,0.73838,0.73431,0.73662,42485,9,38685568000
2017-01-11 00:00:00,0.73643,0.73826,0.73529,0.73782,33906,0,31497305000
2017-01-11 08:00:00,0.73782,0.73955,0.73701,0.73809,47115,9,43315186000
2017-01-11 16:00:00,0.7381,0.74712,0.73517,0.74407,91487,9,76787708000
2017-01-12 00:00:00,0.74377,0.74687,0.74294,0.74686,42472,0,41139581000
2017-01-12 08:00:00,0.74688,0.7518,0.74638,0.74974,63111,9,56125605000
2017-01-12 16:00:00,0.7497,0.75176,0.74811,0.74811,49061,9,41757172000
2017-01-13 00:00:00,0.74797,0.7508,0.74759,0.7481,31514,0,25240613000
2017-01-13 08:00:00,0.74808,0.75058,0.74704,0.74763,52001,9,43286545000
2017-01-13 16:00:00,0.74764,0.75041,0.74484,0.74808,51682,9,44166344000
2017-01-16 00:00:00,0.74816,0.75049,0.74682,0.74768,30596,0,25283120000
2017-01-16 08:00:00,0.74767,0.7484,0.74577,0.74706,44262,9,36013710000
2017-01-16 16:00:00,0.74708,0.74843,0.74662,0.74745,28804,9,26891553000
2017-01-17 00:00:00,0.74741,0.75356,0.74643,0.75291,34199,9,27341827000
2017-01-17 08:00:00,0.75291,0.75623,0.75107,0.7543,82084,9,67369426000
2017-01-17 16:00:00,0.75428,0.7568,0.75347,0.75642,47717,9,39477378000
2017-01-18 00:00:00,0.75624,0.7566,0.75391,0.75434,33281,0,27513505000
2017-01-18 08:00:00,0.75435,0.75599,0.75392,0.75437,43845,9,38983852000
2017-01-18 16:00:00,0.75436,0.75658,0.75022,0.75038,51389,9,48698618000
2017-01-19 00:00:00,0.75062,0.75255,0.74928,0.75229,38172,0,32725341000
2017-01-19 08:00:00,0.75227,0.75738,0.75169,0.7553,61173,9,54021852000
2017-01-19 16:00:00,0.7553,0.75624,0.7529,0.75598,61426,9,55440567000
2017-01-20 00:00:00,0.75583,0.75881,0.75529,0.75614,38743,9,35295112000
2017-01-20 08:00:00,0.75616,0.75674,0.75171,0.75455,57513,9,49562744000
2017-01-20 16:00:00,0.75455,0.75627,0.75279,0.75359,65815,9,57829115000
2017-01-23 00:00:00,0.75528,0.75786,0.75514,0.75695,35405,0,30721545000
2017-01-23 08:00:00,0.75696,0.75816,0.75497,0.75731,51946,9,48504794000
2017-01-23 16:00:00,0.75731,0.75888,0.7551,0.75822,53259,9,47581103000
2017-01-24 00:00:00,0.75823,0.76087,0.75671,0.75727,33769,9,29808102000
