datetime, open, high, low, close, tick_volume, normalized_open, normalized_high, normalized_low, normalized_close, normalized_tick_volume, direction
2014-01-01 16:00:00,105.23700000,105.38000000,105.21700000,105.36100000,1092.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-02 00:00:00,105.35800000,105.40000000,105.23300000,105.32200000,11115.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-02 08:00:00,105.32300000,105.44000000,104.78600000,104.84900000,14718.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-02 16:00:00,104.85200000,105.04100000,104.54700000,104.83100000,11922.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-03 00:00:00,104.83500000,104.87000000,104.07500000,104.26900000,11164.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-03 08:00:00,104.27400000,104.53400000,104.21300000,104.44100000,12182.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-03 16:00:00,104.44200000,104.88000000,104.33300000,104.84400000,8576.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-06 00:00:00,104.84500000,104.94900000,104.14700000,104.35500000,13932.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-06 08:00:00,104.35300000,104.83800000,104.29200000,104.81400000,11364.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-06 16:00:00,104.81500000,104.81500000,103.91200000,104.23000000,13702.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-07 00:00:00,104.23000000,104.61700000,104.17800000,104.42800000,13474.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-07 08:00:00,104.42800000,104.63400000,104.24900000,104.63100000,12495.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-07 16:00:00,104.63100000,104.73400000,104.33200000,104.68300000,9575.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-08 00:00:00,104.68100000,105.00000000,104.62600000,104.91100000,12652.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-08 08:00:00,104.91200000,105.12300000,104.66600000,104.82300000,14715.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-08 16:00:00,104.81500000,105.05300000,104.71000000,104.88100000,11376.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-09 00:00:00,104.87800000,104.98300000,104.74200000,104.90300000,11526.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,0
2014-01-09 08:00:00,104.90500000,105.05700000,104.77000000,104.94000000,12984.00000000,  0.64986911,  0.74934555,  0.56151832,  0.67277487,  0.88218508,0
2014-01-09 16:00:00,104.94100000,104.97700000,104.58000000,104.82900000,10105.00000000,  0.67342932,  0.69698953,  0.43717277,  0.60013089,  0.68657426,0
2014-01-10 00:00:00,104.82800000,104.98600000,104.78200000,104.97500000,10547.00000000,  0.59947644,  0.70287958,  0.56937173,  0.69568063,  0.71660552,0
2014-01-10 08:00:00,104.97500000,105.33400000,104.12100000,104.12700000,13487.00000000,  0.74753868,  1.00000000,  0.14697609,  0.15119550,  0.91654774,-1
2014-01-10 16:00:00,104.13300000,104.27100000,103.82800000,104.15400000,11720.00000000,  0.20252324,  0.29415671,  0.00000000,  0.21646746,  0.79646619,0
2014-01-13 00:00:00,104.07900000,104.11900000,103.25700000,103.46000000,11221.00000000,  0.39576312,  0.41502167,  0.00000000,  0.09773712,  0.76255522,0
2014-01-13 08:00:00,103.45800000,103.56900000,102.98400000,103.24100000,14090.00000000,  0.20170213,  0.24893617,  0.00000000,  0.10936170,  0.95752633,0
2014-01-13 16:00:00,103.23700000,103.38500000,102.85400000,103.06500000,13674.00000000,  0.15443548,  0.21411290,  0.00000000,  0.08508065,  0.92925586,1
2014-01-14 00:00:00,103.06000000,103.52700000,103.02000000,103.43800000,14054.00000000,  0.08306452,  0.27137097,  0.06693548,  0.23548387,  0.95507985,1
2014-01-14 08:00:00,103.43700000,103.77200000,103.34800000,103.67300000,13290.00000000,  0.23508065,  0.37016129,  0.19919355,  0.33024194,  0.90316004,1
2014-01-14 16:00:00,103.67400000,104.29000000,103.58400000,104.25200000,12419.00000000,  0.33064516,  0.57903226,  0.29435484,  0.56370968,  0.84396874,1
2014-01-15 00:00:00,104.24000000,104.47100000,104.09100000,104.41000000,10897.00000000,  0.55887097,  0.65201613,  0.49879032,  0.62741935,  0.74053687,0
2014-01-15 08:00:00,104.41000000,104.51500000,104.21800000,104.43900000,12376.00000000,  0.62741935,  0.66975806,  0.55000000,  0.63911290,  0.84104655,0
2014-01-15 16:00:00,104.43800000,104.69500000,104.36500000,104.56800000,10362.00000000,  0.63870968,  0.74233871,  0.60927419,  0.69112903,  0.70417941,0
2014-01-16 00:00:00,104.57000000,104.92100000,104.55800000,104.74300000,11005.00000000,  0.69193548,  0.83346774,  0.68709677,  0.76169355,  0.74787632,-1
2014-01-16 08:00:00,104.74200000,104.79300000,104.15100000,104.31400000,12147.00000000,  0.76129032,  0.78185484,  0.52298387,  0.58870968,  0.86210078,0
2014-01-16 16:00:00,104.31300000,104.48100000,104.15100000,104.33100000,9429.00000000,  0.58830645,  0.65604839,  0.52298387,  0.59556452,  0.66919801,0
2014-01-17 00:00:00,104.34400000,104.41600000,104.19600000,104.35600000,9086.00000000,  0.60080645,  0.62983871,  0.54112903,  0.60564516,  0.64485451,0
2014-01-17 08:00:00,104.35500000,104.47400000,104.20900000,104.29200000,11233.00000000,  0.60524194,  0.65322581,  0.54637097,  0.57983871,  0.79723208,0
2014-01-17 16:00:00,104.30100000,104.38900000,104.23400000,104.23900000,8019.00000000,  0.58346774,  0.61895161,  0.55645161,  0.55846774,  0.56912704,0
2014-01-20 00:00:00,104.29800000,104.29900000,103.86200000,104.11500000,11328.00000000,  0.58225806,  0.58266129,  0.40645161,  0.50846774,  0.80397445,0
2014-01-20 08:00:00,104.12100000,104.25600000,103.91500000,104.05100000,8254.00000000,  0.61296565,  0.67827770,  0.51330431,  0.57910015,  0.58580554,0
2014-01-20 16:00:00,104.05300000,104.22500000,103.95600000,104.17800000,5420.00000000,  0.58006773,  0.66328012,  0.53313982,  0.64054185,  0.38466998,0
2014-01-21 00:00:00,104.17800000,104.69300000,104.15100000,104.54100000,11865.00000000,  0.64054185,  0.88969521,  0.62747944,  0.81615868,  0.84208659,0
2014-01-21 08:00:00,104.53900000,104.74800000,104.37500000,104.43600000,11173.00000000,  0.81519110,  0.91630382,  0.73584906,  0.76536043,  0.79500498,0
2014-01-21 16:00:00,104.43200000,104.43500000,104.02500000,104.29900000,10400.00000000,  0.74276696,  0.74434508,  0.52866912,  0.67280379,  0.74000285,0
2014-01-22 00:00:00,104.30000000,104.57000000,103.97000000,104.44900000,15159.00000000,  0.60521297,  0.77685950,  0.39542276,  0.69993643,  1.00000000,0
2014-01-22 08:00:00,104.45100000,104.51100000,104.23200000,104.41800000,11671.00000000,  0.64846672,  0.69334331,  0.48466717,  0.62378459,  0.76990567,0
2014-01-22 16:00:00,104.41800000,104.57100000,104.23100000,104.53800000,8550.00000000,  0.52502361,  0.66949953,  0.34844193,  0.63833805,  0.56402137,0
