datetime, open, high, low, close, tick_volume, normalized_open, normalized_high, normalized_low, normalized_close, normalized_tick_volume, direction
2018-01-02 00:00:00,  1.35053000,  1.35258000,  1.34882000,  1.35123000,5878.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, idle
2018-01-02 04:00:00,  1.35132000,  1.35224000,  1.35072000,  1.35224000,4584.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, idle
2018-01-02 08:00:00,  1.35193000,  1.35663000,  1.35174000,  1.35485000,29455.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, idle
2018-01-02 12:00:00,  1.35484000,  1.35678000,  1.35395000,  1.35571000,32491.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, idle
2018-01-02 16:00:00,  1.35571000,  1.36001000,  1.35422000,  1.35839000,37993.00000000,  0.61572833,  1.00000000,  0.48257373,  0.85522788,  1.00000000, idle
2018-01-02 20:00:00,  1.35839000,  1.36003000,  1.35816000,  1.35898000,13296.00000000,  0.82384533,  1.00000000,  0.79914071,  0.88721805,  0.34995920, idle
2018-01-03 00:00:00,  1.35872000,  1.36052000,  1.35853000,  1.36026000,10441.00000000,  0.79498861,  1.00000000,  0.77334852,  0.97038724,  0.27481378, idle
2018-01-03 04:00:00,  1.36026000,  1.36074000,  1.35884000,  1.36055000,10144.00000000,  0.92930781,  1.00000000,  0.72017673,  0.97201767,  0.26699655, idle
2018-01-03 08:00:00,  1.36056000,  1.36126000,  1.35822000,  1.35856000,29963.00000000,  0.90056818,  1.00000000,  0.56818182,  0.61647727,  0.78864528, down
2018-01-03 12:00:00,  1.35856000,  1.35926000,  1.35540000,  1.35615000,32081.00000000,  0.53924915,  0.65870307,  0.00000000,  0.12798635,  1.00000000, idle
2018-01-03 16:00:00,  1.35615000,  1.35623000,  1.34936000,  1.35261000,33667.00000000,  0.57058824,  0.57731092,  0.00000000,  0.27310924,  1.00000000, up
2018-01-03 20:00:00,  1.35260000,  1.35262000,  1.35027000,  1.35129000,17064.00000000,  0.27226891,  0.27394958,  0.07647059,  0.16218487,  0.50684647, up
2018-01-04 00:00:00,  1.35129000,  1.35157000,  1.35053000,  1.35112000,10684.00000000,  0.16218487,  0.18571429,  0.09831933,  0.14789916,  0.31734339, up
2018-01-04 04:00:00,  1.35112000,  1.35232000,  1.35111000,  1.35162000,10948.00000000,  0.17777778,  0.29898990,  0.17676768,  0.22828283,  0.32518490, up
2018-01-04 08:00:00,  1.35162000,  1.35501000,  1.35152000,  1.35444000,28330.00000000,  0.32896652,  0.82241630,  0.31441048,  0.73944687,  0.84147682, up
2018-01-04 12:00:00,  1.35444000,  1.35597000,  1.35328000,  1.35344000,31913.00000000,  0.73157895,  1.00000000,  0.52807018,  0.55614035,  1.00000000, idle
2018-01-04 16:00:00,  1.35345000,  1.35583000,  1.35310000,  1.35461000,36102.00000000,  0.53676471,  0.97426471,  0.47242647,  0.75000000,  1.00000000, idle
2018-01-04 20:00:00,  1.35462000,  1.35559000,  1.35373000,  1.35497000,13535.00000000,  0.72222222,  0.92181070,  0.53909465,  0.79423868,  0.37490998, idle
2018-01-05 00:00:00,  1.35501000,  1.35664000,  1.35451000,  1.35561000,10654.00000000,  0.68164062,  1.00000000,  0.58398437,  0.79882812,  0.29510830, idle
2018-01-05 04:00:00,  1.35560000,  1.35733000,  1.35553000,  1.35698000,10441.00000000,  0.59101655,  1.00000000,  0.57446809,  0.91725768,  0.28920835, idle
2018-01-05 08:00:00,  1.35700000,  1.35768000,  1.35231000,  1.35302000,28366.00000000,  0.87337058,  1.00000000,  0.00000000,  0.13221601,  0.78571824, idle
2018-01-05 12:00:00,  1.35301000,  1.35823000,  1.35266000,  1.35653000,35030.00000000,  0.11824324,  1.00000000,  0.05912162,  0.71283784,  1.00000000, idle
