datetime,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 16:00:00,1.6562299999999999,1.65759,1.6558000000000002,1.65759,1611,6,0
2014-01-02 00:00:00,1.65744,1.6602999999999999,1.65692,1.6591900000000002,20096,6,0
2014-01-02 08:00:00,1.65917,1.65929,1.64222,1.64282,23407,1,0
2014-01-02 16:00:00,1.64282,1.6453,1.64106,1.64442,15965,1,0
2014-01-03 00:00:00,1.64442,1.6458599999999999,1.6421700000000001,1.64357,7813,1,0
2014-01-03 08:00:00,1.64356,1.64738,1.63952,1.64134,19091,1,0
2014-01-03 16:00:00,1.64134,1.6444100000000001,1.63994,1.64151,11781,1,0
2014-01-06 00:00:00,1.6410900000000002,1.64158,1.6348099999999999,1.63721,8245,1,0
2014-01-06 08:00:00,1.63721,1.64134,1.63374,1.6408800000000001,18042,1,0
2014-01-06 16:00:00,1.64089,1.64334,1.63934,1.6414499999999999,12213,1,0
2014-01-07 00:00:00,1.64141,1.64188,1.63868,1.63954,6553,1,0
2014-01-07 08:00:00,1.63954,1.64381,1.63764,1.63891,16032,1,0
2014-01-07 16:00:00,1.6389399999999998,1.64313,1.63739,1.6400299999999999,10770,1,0
2014-01-08 00:00:00,1.64001,1.64201,1.63765,1.64099,6722,1,0
2014-01-08 08:00:00,1.64097,1.6456,1.63995,1.64462,15748,1,0
2014-01-08 16:00:00,1.6446800000000001,1.64715,1.64356,1.6442700000000001,14115,1,0
2014-01-09 00:00:00,1.64425,1.64629,1.64409,1.6461700000000001,5886,1,0
2014-01-09 08:00:00,1.64616,1.64973,1.6445699999999999,1.64555,19385,1,0
2014-01-09 16:00:00,1.6455600000000001,1.6487,1.64528,1.64734,11220,1,0
2014-01-10 00:00:00,1.64734,1.6481400000000002,1.6472099999999998,1.64741,4633,2,0
2014-01-10 08:00:00,1.64747,1.6509200000000002,1.6380400000000002,1.65002,18651,1,0
2014-01-10 16:00:00,1.65001,1.6516899999999999,1.64566,1.64784,12265,1,0
2014-01-13 00:00:00,1.64867,1.6507800000000001,1.64811,1.64953,5589,1,0
2014-01-13 08:00:00,1.64953,1.64988,1.6346500000000002,1.63658,18816,1,0
2014-01-13 16:00:00,1.63658,1.63958,1.63583,1.6381700000000001,12576,1,0
2014-01-14 00:00:00,1.6381700000000001,1.63988,1.63777,1.6386500000000002,5901,1,0
2014-01-14 08:00:00,1.6386699999999998,1.64513,1.6367,1.64161,19061,1,0
2014-01-14 16:00:00,1.64162,1.64641,1.6415,1.6435,12725,1,0
2014-01-15 00:00:00,1.6435,1.64391,1.64073,1.64168,7967,1,0
