datetime,open,high,low,close,tick_volume,spread,real_volume
2014-02-14 16:00:00,0.89275,0.8933,0.89153,0.89235,7500,2,0
2014-02-17 00:00:00,0.89185,0.8921,0.89001,0.89066,6759,2,0
2014-02-17 08:00:00,0.89068,0.8926,0.89066,0.89173,10419,1,0
2014-02-17 16:00:00,0.89169,0.89193,0.89122,0.89128,6037,2,0
2014-02-18 00:00:00,0.89129,0.89284,0.89096,0.89218,8581,3,0
2014-02-18 08:00:00,0.89217,0.89243,0.88694,0.8878,15838,1,0
2014-02-18 16:00:00,0.8878,0.88847,0.88708,0.88789,8841,1,0
2014-02-19 00:00:00,0.88779,0.88796,0.88673,0.88776,5710,2,0
2014-02-19 08:00:00,0.88777,0.8889,0.88722,0.88805,12330,1,0
2014-02-19 16:00:00,0.88804,0.88954,0.8856,0.88874,10858,1,0
2014-02-20 00:00:00,0.88874,0.88894,0.88588,0.88661,7410,2,0
2014-02-20 08:00:00,0.88661,0.89145,0.88645,0.8897,15084,1,0
2014-02-20 16:00:00,0.88972,0.89137,0.8887,0.88948,9738,1,0
2014-02-21 00:00:00,0.88949,0.88977,0.8888,0.889,5724,1,0
2014-02-21 08:00:00,0.889,0.89108,0.88706,0.88763,11772,1,0
2014-02-21 16:00:00,0.88759,0.88953,0.88674,0.88791,9345,1,0
2014-02-24 00:00:00,0.88734,0.88796,0.88691,0.88725,5591,2,0
2014-02-24 08:00:00,0.88725,0.89079,0.88532,0.89061,13080,1,0
2014-02-24 16:00:00,0.89061,0.89104,0.88818,0.88881,8724,2,0
2014-02-25 00:00:00,0.8888,0.8891,0.88766,0.88766,5151,1,0
2014-02-25 08:00:00,0.88772,0.88803,0.88539,0.88597,12206,1,0
2014-02-25 16:00:00,0.88595,0.88914,0.88554,0.88688,10243,2,0
2014-02-26 00:00:00,0.8869,0.88767,0.88663,0.88717,5938,2,0
2014-02-26 08:00:00,0.88718,0.89165,0.88669,0.8912,13990,1,0
2014-02-26 16:00:00,0.89113,0.89299,0.89036,0.89066,10493,1,0
2014-02-27 00:00:00,0.89067,0.89098,0.88973,0.8903,5971,3,0
2014-02-27 08:00:00,0.89031,0.8919,0.88901,0.8892,15994,1,0
2014-02-27 16:00:00,0.8892,0.89027,0.88712,0.8883,9499,1,0
2014-02-28 00:00:00,0.8883,0.88894,0.88757,0.88821,6312,4,0
2014-02-28 08:00:00,0.8882,0.88837,0.87897,0.88173,19029,1,0
2014-02-28 16:00:00,0.88173,0.88204,0.87772,0.87983,10756,1,0
2014-03-03 00:00:00,0.87827,0.88,0.87819,0.87959,6877,2,0
2014-03-03 08:00:00,0.87959,0.88137,0.87926,0.88088,15140,2,0
2014-03-03 16:00:00,0.88083,0.88357,0.87973,0.88319,12211,1,0
2014-03-04 00:00:00,0.88319,0.88423,0.88243,0.88332,6440,3,0
2014-03-04 08:00:00,0.88333,0.88532,0.88255,0.88505,14931,1,0
2014-03-04 16:00:00,0.88505,0.88786,0.88477,0.88754,10670,1,0
2014-03-05 00:00:00,0.88752,0.88794,0.88675,0.88756,5683,2,0
2014-03-05 08:00:00,0.88756,0.88953,0.88595,0.88784,15457,1,0
2014-03-05 16:00:00,0.88783,0.88827,0.8861,0.88707,9312,2,0
2014-03-06 00:00:00,0.88709,0.88885,0.88703,0.88847,6449,1,0
2014-03-06 08:00:00,0.88848,0.8891,0.88181,0.88205,16186,1,0
2014-03-06 16:00:00,0.88205,0.88211,0.87946,0.87996,11381,1,0
2014-03-07 00:00:00,0.87994,0.88045,0.87867,0.87899,6092,1,0
2014-03-07 08:00:00,0.87899,0.88158,0.87561,0.87936,23569,0,0
2014-03-07 16:00:00,0.87936,0.87992,0.87687,0.87743,17696,1,0
2014-03-10 00:00:00,0.87795,0.87796,0.87668,0.87688,9144,1,0
2014-03-10 08:00:00,0.8769,0.87873,0.87609,0.87813,29383,0,0
2014-03-10 16:00:00,0.87811,0.87933,0.8775,0.87769,13588,0,0
2014-03-11 00:00:00,0.87769,0.87922,0.87755,0.87879,8501,1,0
2014-03-11 08:00:00,0.8788,0.88048,0.87792,0.87833,30134,0,0
2014-03-11 16:00:00,0.87834,0.87857,0.87659,0.87788,17331,0,0
2014-03-12 00:00:00,0.87789,0.87826,0.87702,0.87769,11184,3,0
2014-03-12 08:00:00,0.87769,0.8788,0.8743,0.87556,35289,0,0
2014-03-12 16:00:00,0.87556,0.8757,0.87342,0.87405,17525,0,0
2014-03-13 00:00:00,0.87405,0.87491,0.8719,0.87199,15301,1,0
2014-03-13 08:00:00,0.87198,0.87257,0.86988,0.87193,37096,0,0
2014-03-13 16:00:00,0.87193,0.87645,0.87163,0.87468,33595,0,0
2014-03-14 00:00:00,0.87469,0.87613,0.87466,0.87561,13041,1,0
2014-03-14 08:00:00,0.87561,0.87616,0.87032,0.87123,36852,0,0
2014-03-14 16:00:00,0.87123,0.87287,0.87072,0.87205,19913,0,0
2014-03-17 00:00:00,0.87262,0.87385,0.87197,0.87364,8712,4,0
2014-03-17 08:00:00,0.87362,0.8756,0.87136,0.87237,34835,0,0
2014-03-17 16:00:00,0.87237,0.87354,0.8718,0.87338,16023,0,0
2014-03-18 00:00:00,0.87339,0.87355,0.87237,0.87272,8728,3,0
2014-03-18 08:00:00,0.87272,0.87693,0.87251,0.87606,38673,0,0
2014-03-18 16:00:00,0.87607,0.87649,0.87278,0.87319,18957,0,0
2014-03-19 00:00:00,0.87309,0.87409,0.87304,0.87381,9234,5,0
2014-03-19 08:00:00,0.87382,0.87581,0.87346,0.87481,29250,1,0
2014-03-19 16:00:00,0.8748,0.88292,0.87407,0.88136,34511,0,0
2014-03-20 00:00:00,0.88136,0.8818,0.8803,0.88065,13949,4,0
2014-03-20 08:00:00,0.88065,0.88691,0.87998,0.88506,45394,0,0
2014-03-20 16:00:00,0.88508,0.88518,0.88269,0.88359,18073,0,0
2014-03-21 00:00:00,0.88359,0.88375,0.88273,0.88365,8321,0,0
2014-03-21 08:00:00,0.88367,0.88422,0.88148,0.88217,31010,0,0
2014-03-21 16:00:00,0.88217,0.88398,0.88181,0.88282,14358,0,0
2014-03-24 00:00:00,0.88267,0.88355,0.88211,0.88327,9225,1,0
2014-03-24 08:00:00,0.88327,0.88659,0.88155,0.88455,32144,0,0
2014-03-24 16:00:00,0.88455,0.88482,0.87865,0.88069,22659,0,0
2014-03-25 00:00:00,0.8807,0.88123,0.88037,0.88118,10579,3,0
2014-03-25 08:00:00,0.88117,0.88531,0.88008,0.88417,38261,0,0
2014-03-25 16:00:00,0.88416,0.88791,0.88128,0.88276,28940,0,0
2014-03-26 00:00:00,0.88279,0.8848,0.88261,0.88461,11067,2,0
2014-03-26 08:00:00,0.88462,0.88696,0.88436,0.88545,37488,0,0
2014-03-26 16:00:00,0.88545,0.88583,0.88333,0.88508,24784,0,0
2014-03-27 00:00:00,0.88507,0.88556,0.88424,0.88536,12257,1,0
2014-03-27 08:00:00,0.88534,0.88702,0.88405,0.88524,42282,0,0
2014-03-27 16:00:00,0.88524,0.88733,0.88423,0.8865,21655,0,0
2014-03-28 00:00:00,0.88652,0.88778,0.88629,0.88717,12085,1,0
2014-03-28 08:00:00,0.88718,0.88989,0.88482,0.88659,42154,0,0
2014-03-28 16:00:00,0.88661,0.88741,0.88594,0.88667,14471,0,0
2014-03-31 00:00:00,0.88679,0.88751,0.88616,0.88682,13226,0,0
2014-03-31 08:00:00,0.88682,0.88892,0.88288,0.88377,39912,0,0
2014-03-31 16:00:00,0.88379,0.88482,0.88242,0.88414,26075,1,0
2014-04-01 00:00:00,0.88414,0.88489,0.88408,0.88436,9303,1,0
2014-04-01 08:00:00,0.88437,0.88464,0.88149,0.88259,30993,1,0
2014-04-01 16:00:00,0.88258,0.88359,0.88219,0.88351,19481,1,0
2014-04-02 00:00:00,0.88351,0.88369,0.88233,0.88265,9053,2,0
2014-04-02 08:00:00,0.88264,0.88534,0.88186,0.88497,30835,1,0
2014-04-02 16:00:00,0.88497,0.88748,0.88495,0.88668,19381,1,0
2014-04-03 00:00:00,0.88668,0.88744,0.88645,0.88673,9849,3,0
2014-04-03 08:00:00,0.88674,0.89175,0.88435,0.89111,42645,1,0
2014-04-03 16:00:00,0.8911,0.89274,0.89071,0.8911,20716,1,0
2014-04-04 00:00:00,0.8911,0.89225,0.89076,0.89206,7770,1,0
2014-04-04 08:00:00,0.89206,0.89526,0.89042,0.89303,38307,1,0
2014-04-04 16:00:00,0.89304,0.89459,0.89127,0.89164,26997,1,0
2014-04-07 00:00:00,0.89193,0.89235,0.89132,0.89166,8201,3,0
2014-04-07 08:00:00,0.89167,0.89185,0.88738,0.88774,27767,1,0
2014-04-07 16:00:00,0.88775,0.88866,0.88723,0.88776,11780,1,0
2014-04-08 00:00:00,0.88776,0.8879,0.8871,0.88748,6362,3,0
2014-04-08 08:00:00,0.8875,0.8879,0.88318,0.88389,24049,1,0
2014-04-08 16:00:00,0.88389,0.88481,0.88257,0.88369,35807,1,0
2014-04-09 00:00:00,0.88368,0.88436,0.88343,0.88368,12337,1,0
2014-04-09 08:00:00,0.88368,0.8846,0.88105,0.88125,34050,1,0
2014-04-09 16:00:00,0.88125,0.8827,0.87888,0.87963,17941,1,0
2014-04-10 00:00:00,0.87962,0.88002,0.87822,0.87943,7662,5,0
2014-04-10 08:00:00,0.87943,0.88052,0.87715,0.87848,18893,1,0
2014-04-10 16:00:00,0.87848,0.87854,0.87509,0.87621,15420,1,0
2014-04-11 00:00:00,0.87617,0.87659,0.87572,0.87657,6968,5,0
2014-04-11 08:00:00,0.87656,0.87711,0.875,0.87579,20649,1,0
2014-04-11 16:00:00,0.87581,0.87613,0.87431,0.87575,12176,1,0
2014-04-14 00:00:00,0.87679,0.87752,0.8766,0.87708,6815,3,0
2014-04-14 08:00:00,0.87708,0.88052,0.87641,0.87872,20086,1,0
2014-04-14 16:00:00,0.87873,0.87997,0.87818,0.87977,11114,2,0
2014-04-15 00:00:00,0.87979,0.88062,0.87968,0.88033,5968,5,0
2014-04-15 08:00:00,0.88033,0.88187,0.8802,0.88084,18034,1,0
2014-04-15 16:00:00,0.88084,0.88084,0.8783,0.88022,14351,2,0
2014-04-16 00:00:00,0.88023,0.88084,0.87973,0.87982,6339,3,0
2014-04-16 08:00:00,0.87986,0.88093,0.87807,0.88043,16231,1,0
2014-04-16 16:00:00,0.88045,0.88269,0.88033,0.88167,11708,1,0
2014-04-17 00:00:00,0.88168,0.88181,0.87973,0.8799,5490,3,0
2014-04-17 08:00:00,0.87993,0.88068,0.87774,0.88049,14895,2,0
2014-04-17 16:00:00,0.88049,0.88359,0.88023,0.88273,11005,1,0
2014-04-18 00:00:00,0.88276,0.88351,0.88269,0.88311,7745,2,0
2014-04-18 08:00:00,0.88311,0.8832,0.8823,0.88278,3270,2,0
2014-04-18 16:00:00,0.88278,0.88355,0.88266,0.88334,2253,4,0
2014-04-21 00:00:00,0.8831,0.88359,0.88279,0.8829,4075,5,0
2014-04-21 08:00:00,0.88289,0.8837,0.8819,0.88338,7162,4,0
2014-04-21 16:00:00,0.88339,0.8852,0.8831,0.88494,7142,3,0
2014-04-22 00:00:00,0.88494,0.88532,0.88465,0.88491,4581,3,0
2014-04-22 08:00:00,0.8849,0.88564,0.88325,0.88424,15021,1,0
2014-04-22 16:00:00,0.88424,0.88615,0.88399,0.88486,9264,1,0
2014-04-23 00:00:00,0.8849,0.8851,0.88346,0.8841,5585,4,0
2014-04-23 08:00:00,0.88407,0.8853,0.88095,0.88215,17468,1,0
2014-04-23 16:00:00,0.88209,0.88353,0.88071,0.88331,10583,1,0
2014-04-24 00:00:00,0.88332,0.88349,0.88253,0.88291,4665,1,0
2014-04-24 08:00:00,0.88292,0.88558,0.88134,0.88275,18080,1,0
2014-04-24 16:00:00,0.88276,0.88324,0.88129,0.88165,10713,1,0
2014-04-25 00:00:00,0.88165,0.88205,0.8813,0.88185,5134,5,0
2014-04-25 08:00:00,0.88184,0.88192,0.88019,0.88036,13518,2,0
2014-04-25 16:00:00,0.88039,0.8817,0.88028,0.8817,8724,3,0
2014-04-28 00:00:00,0.8807,0.88263,0.88066,0.88217,4488,2,0
2014-04-28 08:00:00,0.88218,0.88257,0.87701,0.87886,16607,1,0
2014-04-28 16:00:00,0.87886,0.88112,0.87853,0.88029,11366,1,0
2014-04-29 00:00:00,0.8803,0.88036,0.87917,0.87934,5059,3,0
2014-04-29 08:00:00,0.87935,0.88331,0.87861,0.88285,18519,1,0
2014-04-29 16:00:00,0.88277,0.88458,0.88247,0.88353,11244,2,0
2014-04-30 00:00:00,0.88353,0.88418,0.88327,0.88415,5322,1,0
2014-04-30 08:00:00,0.88416,0.88509,0.87911,0.88042,21824,1,0
2014-04-30 16:00:00,0.88038,0.88087,0.87932,0.88007,13788,1,0
2014-05-01 00:00:00,0.88007,0.88025,0.87976,0.88003,2604,4,0
2014-05-01 08:00:00,0.88002,0.88004,0.87824,0.87898,11834,1,0
2014-05-01 16:00:00,0.87903,0.88002,0.87832,0.87926,13748,3,0
2014-05-02 00:00:00,0.87924,0.88018,0.87898,0.8799,7215,4,0
2014-05-02 08:00:00,0.87991,0.88408,0.87872,0.88347,29374,1,0
2014-05-02 16:00:00,0.88347,0.88348,0.87726,0.87794,12119,1,0
2014-05-05 00:00:00,0.87746,0.87808,0.87716,0.87772,4596,1,0
2014-05-05 08:00:00,0.8777,0.87808,0.87655,0.87757,11456,2,0
2014-05-05 16:00:00,0.87776,0.87803,0.87712,0.87775,8416,1,0
2014-05-06 00:00:00,0.87776,0.87798,0.8771,0.87753,4363,5,0
2014-05-06 08:00:00,0.87753,0.87791,0.87206,0.8732,18526,1,0
2014-05-06 16:00:00,0.87319,0.87445,0.8729,0.87436,17743,2,0
2014-05-07 00:00:00,0.87436,0.87444,0.87366,0.8742,7157,2,0
2014-05-07 08:00:00,0.87419,0.87537,0.87336,0.87516,26109,2,0
2014-05-07 16:00:00,0.87516,0.87644,0.87417,0.87621,23232,1,0
2014-05-08 00:00:00,0.87621,0.87653,0.87562,0.87583,7532,4,0
2014-05-08 08:00:00,0.87583,0.87827,0.87028,0.87827,32860,1,0
2014-05-08 16:00:00,0.87826,0.88046,0.87787,0.8802,17014,1,0
2014-05-09 00:00:00,0.8802,0.8812,0.87995,0.88017,5852,1,0
2014-05-09 08:00:00,0.88016,0.88518,0.88013,0.88446,21608,1,0
2014-05-09 16:00:00,0.88447,0.88728,0.88427,0.8862,13857,2,0
2014-05-12 00:00:00,0.88665,0.88771,0.88644,0.88655,6223,4,0
2014-05-12 08:00:00,0.88654,0.88762,0.88583,0.88743,15597,1,0
2014-05-12 16:00:00,0.88742,0.88812,0.88691,0.88775,10136,3,0
2014-05-13 00:00:00,0.88774,0.88785,0.88701,0.88735,6015,2,0
2014-05-13 08:00:00,0.88736,0.8907,0.88655,0.88838,25000,1,0
2014-05-13 16:00:00,0.88837,0.8908,0.88829,0.89002,14211,2,0
2014-05-14 00:00:00,0.89003,0.89015,0.88866,0.88912,6506,3,0
2014-05-14 08:00:00,0.8891,0.89044,0.88828,0.88972,19242,1,0
2014-05-14 16:00:00,0.88971,0.89033,0.8891,0.88973,8746,1,0
2014-05-15 00:00:00,0.88974,0.88983,0.88913,0.88947,5129,5,0
2014-05-15 08:00:00,0.88947,0.89598,0.88921,0.8929,15208,1,0
2014-05-15 16:00:00,0.8929,0.89311,0.88822,0.89088,19002,1,0
2014-05-16 00:00:00,0.89088,0.89109,0.89014,0.89063,6174,5,0
2014-05-16 08:00:00,0.89062,0.89224,0.88979,0.8906,25094,3,0
2014-05-16 16:00:00,0.8906,0.89261,0.89024,0.89254,14197,4,0
2014-05-19 00:00:00,0.89211,0.89239,0.89112,0.89118,9216,5,0
2014-05-19 08:00:00,0.89117,0.89208,0.89038,0.89134,28618,3,0
2014-05-19 16:00:00,0.89135,0.89237,0.89071,0.8922,16502,3,0
2014-05-20 00:00:00,0.89222,0.89234,0.89173,0.89221,9965,4,0
2014-05-20 08:00:00,0.89222,0.89393,0.89142,0.89166,28613,3,0
2014-05-20 16:00:00,0.89168,0.89255,0.8913,0.89201,17507,3,0
2014-05-21 00:00:00,0.892,0.89203,0.891,0.89129,10728,4,0
2014-05-21 08:00:00,0.89127,0.89534,0.88967,0.89474,31776,1,0
2014-05-21 16:00:00,0.8947,0.89644,0.89303,0.89329,20514,3,0
2014-05-22 00:00:00,0.89324,0.89436,0.89307,0.89428,11127,3,0
2014-05-22 08:00:00,0.89427,0.89517,0.89233,0.8949,19888,1,0
2014-05-22 16:00:00,0.89493,0.89512,0.89234,0.8942,10922,1,0
2014-05-23 00:00:00,0.8942,0.89507,0.89413,0.89483,9456,1,0
2014-05-23 08:00:00,0.89484,0.89719,0.89434,0.89559,17040,1,0
2014-05-23 16:00:00,0.89561,0.89615,0.89496,0.89519,14474,3,0
2014-05-26 00:00:00,0.89588,0.89661,0.89559,0.8962,8219,4,0
2014-05-26 08:00:00,0.89623,0.89663,0.89461,0.89488,10331,2,0
2014-05-26 16:00:00,0.89488,0.89495,0.89392,0.89476,5008,6,0
2014-05-27 00:00:00,0.89476,0.89494,0.8937,0.89467,5137,2,0
2014-05-27 08:00:00,0.89468,0.89704,0.89411,0.89615,13031,8,0
2014-05-27 16:00:00,0.89616,0.8981,0.89616,0.89673,7510,6,0
2014-05-28 00:00:00,0.89673,0.89729,0.8965,0.89682,5193,7,0
2014-05-28 08:00:00,0.89684,0.89893,0.89639,0.89838,14229,9,0
2014-05-28 16:00:00,0.89837,0.89877,0.89765,0.89825,7479,7,0
2014-05-29 00:00:00,0.89824,0.89826,0.89681,0.89723,5421,9,0
2014-05-29 08:00:00,0.89724,0.89829,0.89595,0.89761,12602,8,0
2014-05-29 16:00:00,0.89763,0.8979,0.89548,0.89774,7602,8,0
2014-05-30 00:00:00,0.89774,0.89825,0.89706,0.89772,5045,9,0
2014-05-30 08:00:00,0.89782,0.89815,0.89509,0.89637,13599,3,0
2014-05-30 16:00:00,0.89642,0.89668,0.89325,0.89503,8119,3,0
2014-06-02 00:00:00,0.89528,0.89614,0.89525,0.89542,4787,5,0
2014-06-02 08:00:00,0.89542,0.89857,0.89524,0.89732,16377,1,0
2014-06-02 16:00:00,0.89734,0.89949,0.89606,0.8985,9612,1,0
2014-06-03 00:00:00,0.89853,0.89888,0.89808,0.89823,5648,6,0
2014-06-03 08:00:00,0.89823,0.89955,0.89506,0.89549,17061,1,0
2014-06-03 16:00:00,0.8955,0.89696,0.89549,0.8963,8798,2,0
2014-06-04 00:00:00,0.89627,0.89803,0.89625,0.89747,6944,6,0
2014-06-04 08:00:00,0.89746,0.89817,0.89485,0.89615,16091,3,0
2014-06-04 16:00:00,0.89623,0.89731,0.8953,0.89701,10192,2,0
2014-06-05 00:00:00,0.89698,0.89773,0.89663,0.89688,6137,1,0
2014-06-05 08:00:00,0.89688,0.90364,0.89299,0.89739,23339,1,0
2014-06-05 16:00:00,0.89739,0.89786,0.89078,0.89134,16670,1,0
2014-06-06 00:00:00,0.89134,0.89184,0.89114,0.89164,6692,3,0
2014-06-06 08:00:00,0.89164,0.89511,0.89093,0.89433,20553,1,0
2014-06-06 16:00:00,0.89439,0.89488,0.89298,0.8933,9078,1,0
2014-06-09 00:00:00,0.89309,0.89371,0.89305,0.89338,5657,5,0
2014-06-09 08:00:00,0.89336,0.89771,0.89193,0.89758,16293,4,0
2014-06-09 16:00:00,0.89757,0.89792,0.89692,0.89704,8265,1,0
2014-06-10 00:00:00,0.89705,0.89746,0.89694,0.89736,5689,5,0
2014-06-10 08:00:00,0.89738,0.90075,0.8964,0.89895,18553,3,0
2014-06-10 16:00:00,0.89894,0.90017,0.89886,0.89923,9655,1,0
2014-06-11 00:00:00,0.89923,0.90072,0.89906,0.89933,7657,4,0
2014-06-11 08:00:00,0.89934,0.90113,0.89798,0.89909,18106,1,0
2014-06-11 16:00:00,0.89908,0.90016,0.89892,0.89972,10329,1,0
2014-06-12 00:00:00,0.89971,0.89988,0.89923,0.89955,6313,4,0
2014-06-12 08:00:00,0.89957,0.90117,0.89861,0.89889,17661,1,0
