1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.402777777777777901e-01,1.597222222222222099e-01
0.000000000000000000e+00,5.712219812002892333e-02,9.428778018799710559e-01
