5.745742917060852051e-01,1.576908747665584087e-03,4.238487780094146729e-01
4.405878782272338867e-01,1.957303611561655998e-03,5.574548244476318359e-01
6.134845614433288574e-01,2.618407364934682846e-03,3.838970661163330078e-01
9.038994312286376953e-01,3.023423440754413605e-02,6.586630642414093018e-02
7.121455669403076172e-02,1.013088971376419067e-03,9.277724027633666992e-01
4.639252275228500366e-02,2.296235034009441733e-04,9.533779025077819824e-01
2.982324659824371338e-01,1.126762386411428452e-02,6.904998421669006348e-01
5.087298154830932617e-01,1.874334365129470825e-01,3.038367033004760742e-01
6.929385662078857422e-02,2.809933357639238238e-05,9.306780695915222168e-01
8.754081130027770996e-01,3.457287326455116272e-02,9.001897275447845459e-02
7.761131972074508667e-03,1.190788825624622405e-04,9.921197891235351562e-01
3.788066208362579346e-01,6.824298948049545288e-02,5.529504418373107910e-01
5.239555239677429199e-01,2.498305216431617737e-02,4.510614573955535889e-01
1.983775496482849121e-01,1.591849722899496555e-03,8.000305891036987305e-01
3.387653827667236328e-02,2.856597129721194506e-04,9.658378362655639648e-01
5.018467307090759277e-01,3.221562656108289957e-04,4.978311061859130859e-01
5.226126909255981445e-01,1.401236560195684433e-02,4.633749127388000488e-01
6.358140110969543457e-01,9.622521698474884033e-03,3.545634448528289795e-01
4.386192262172698975e-01,1.372496481053531170e-03,5.600082874298095703e-01
2.811990380287170410e-01,9.640209609642624855e-04,7.178369164466857910e-01
7.076602578163146973e-01,1.475671976804733276e-01,1.447726190090179443e-01
6.031790375709533691e-01,3.720785304903984070e-02,3.596130907535552979e-01
1.898366659879684448e-01,3.819240024313330650e-03,8.063440322875976562e-01
3.460755944252014160e-02,5.694397623301483691e-05,9.653354883193969727e-01
7.132407426834106445e-01,8.877430111169815063e-03,2.778817713260650635e-01
8.393913507461547852e-01,1.437808386981487274e-04,1.604648530483245850e-01
6.568943858146667480e-01,4.677678458392620087e-03,3.384279906749725342e-01
4.536440074443817139e-01,5.738223902881145477e-03,5.406178236007690430e-01
2.755633294582366943e-01,7.410796242766082287e-04,7.236955761909484863e-01
6.002751588821411133e-01,3.335634768009185791e-01,6.616134196519851685e-02
2.433915622532367706e-02,2.902552660088986158e-04,9.753706455230712891e-01
3.622051477432250977e-01,7.256502751260995865e-03,6.305383443832397461e-01
4.025092720985412598e-01,4.281579982489347458e-03,5.932091474533081055e-01
7.991222739219665527e-01,7.958453893661499023e-02,1.212931573390960693e-01
4.033388793468475342e-01,1.166523215943016112e-04,5.965444445610046387e-01
9.006911516189575195e-01,4.236600548028945923e-02,5.694274604320526123e-02
1.877342760562896729e-01,3.594126086682081223e-03,8.086716532707214355e-01
1.195447519421577454e-01,1.064449641853570938e-02,8.698107600212097168e-01
7.254625558853149414e-01,3.921899199485778809e-02,2.353184521198272705e-01
2.048813551664352417e-02,1.292483921133680269e-05,9.794989228248596191e-01
3.656106293201446533e-01,3.362124552950263023e-04,6.340531110763549805e-01
1.115694046020507812e-01,1.926677505252882838e-04,8.882378339767456055e-01
1.073494777083396912e-01,2.039520069956779480e-03,8.906109929084777832e-01
1.766585260629653931e-01,1.807310181902721524e-04,8.231607079505920410e-01
2.086559236049652100e-01,4.971460904926061630e-03,7.863726019859313965e-01
1.970507437363266945e-03,5.552219590754248202e-05,9.979739785194396973e-01
1.578810741193592548e-03,2.225788648502202705e-06,9.984189271926879883e-01
8.706206083297729492e-01,3.926603123545646667e-02,9.011343121528625488e-02
3.343227803707122803e-01,9.181875735521316528e-03,6.564952731132507324e-01
1.553007308393716812e-02,1.638156245462596416e-04,9.843060970306396484e-01
4.781934022903442383e-01,1.408522296696901321e-02,5.077213644981384277e-01
7.406356930732727051e-01,3.740241052582859993e-03,2.556240558624267578e-01
1.779032051563262939e-01,1.423950539901852608e-03,8.206728696823120117e-01
7.484576702117919922e-01,6.782436743378639221e-03,2.447599023580551147e-01
9.120137095451354980e-01,1.094275340437889099e-02,7.704363763332366943e-02
6.655924320220947266e-01,9.284985571866855025e-05,3.343146741390228271e-01
3.677949011325836182e-01,4.144718497991561890e-02,5.907579064369201660e-01
7.362021803855895996e-01,3.370737656950950623e-02,2.300903648138046265e-01
1.874140799045562744e-01,4.877678584307432175e-03,8.077082037925720215e-01
8.928453177213668823e-02,2.649786183610558510e-03,9.080657362937927246e-01
8.439806103706359863e-01,6.306760478764772415e-03,1.497125923633575439e-01
7.277469038963317871e-01,1.084723696112632751e-01,1.637807488441467285e-01
3.031911095604300499e-03,1.613345375517383218e-05,9.969519376754760742e-01
8.188751935958862305e-01,9.690008126199245453e-03,1.714348345994949341e-01
6.139840483665466309e-01,3.321732161566615105e-03,3.826942443847656250e-01
2.925698161125183105e-01,1.167549053207039833e-04,7.073134183883666992e-01
5.109866335988044739e-02,6.218033377081155777e-04,9.482794404029846191e-01
2.178990989923477173e-01,2.553820377215743065e-03,7.795471549034118652e-01
5.734147429466247559e-01,4.255482635926455259e-04,4.261597394943237305e-01
1.916280686855316162e-01,9.779948741197586060e-04,8.073939681053161621e-01
5.808489322662353516e-01,1.329914201050996780e-03,4.178211390972137451e-01
8.172550797462463379e-01,2.627787180244922638e-03,1.801170408725738525e-01
7.581683993339538574e-01,1.815694733522832394e-03,2.400159835815429688e-01
8.013528585433959961e-01,1.617856472730636597e-01,3.686155751347541809e-02
5.872253328561782837e-02,2.909475006163120270e-04,9.409864544868469238e-01
6.836445927619934082e-01,1.489335764199495316e-02,3.014619946479797363e-01
4.639655351638793945e-02,7.379106682492420077e-05,9.535297155380249023e-01
7.283782362937927246e-01,3.538108617067337036e-02,2.362407445907592773e-01
3.260282576084136963e-01,5.398039240390062332e-03,6.685737371444702148e-01
4.828020334243774414e-01,5.215171258896589279e-04,5.166764259338378906e-01
1.277252137660980225e-01,2.260209061205387115e-03,8.700145483016967773e-01
2.508534789085388184e-01,1.006745733320713043e-02,7.390791177749633789e-01
9.405648708343505859e-02,1.398295571561902761e-04,9.058036804199218750e-01
9.054201245307922363e-01,9.086681529879570007e-03,8.549317717552185059e-02
5.977573990821838379e-01,5.965195014141499996e-04,4.016461074352264404e-01
6.745220422744750977e-01,8.209475345211103559e-05,3.253958225250244141e-01
7.317807674407958984e-01,2.061201445758342743e-02,2.476072013378143311e-01
7.253652215003967285e-01,1.336405891925096512e-02,2.612707018852233887e-01
1.557943783700466156e-02,4.327223359723575413e-05,9.843772649765014648e-01
1.396066248416900635e-01,1.878194976598024368e-03,8.585152029991149902e-01
4.092493057250976562e-01,8.521802723407745361e-03,5.822288990020751953e-01
7.135253548622131348e-01,8.993717841804027557e-03,2.774809300899505615e-01
3.961149156093597412e-01,6.864116527140140533e-03,5.970209836959838867e-01
3.786472678184509277e-01,2.636703138705343008e-04,6.210890412330627441e-01
2.140495777130126953e-01,8.212328539229929447e-04,7.851292490959167480e-01
4.459098577499389648e-01,1.155863748863339424e-03,5.529342293739318848e-01
7.407457102090120316e-03,1.118588552344590425e-04,9.924807548522949219e-01
7.473999857902526855e-01,1.590480953454971313e-01,9.355199337005615234e-02
1.375556644052267075e-02,8.609253563918173313e-05,9.861583113670349121e-01
5.049982666969299316e-01,1.832494325935840607e-02,4.766767621040344238e-01
9.128240942955017090e-01,2.254785969853401184e-02,6.462797522544860840e-02
7.403421215713024139e-03,7.366002682829275727e-05,9.925228953361511230e-01
2.781728468835353851e-02,4.427086096256971359e-04,9.717398881912231445e-01
7.804595828056335449e-01,8.860639296472072601e-03,2.106797546148300171e-01
8.293502330780029297e-01,3.113326057791709900e-02,1.395165473222732544e-01
1.540478616952896118e-01,2.243116032332181931e-04,8.457278609275817871e-01
7.636397480964660645e-01,1.260829996317625046e-02,2.237519174814224243e-01
5.479531288146972656e-01,6.794352084398269653e-02,3.841033875942230225e-01
7.675178647041320801e-01,5.356702022254467010e-03,2.271254956722259521e-01
6.845499873161315918e-01,5.168749392032623291e-02,2.637625038623809814e-01
7.853482961654663086e-01,1.304151955991983414e-04,2.145213186740875244e-01
4.960733950138092041e-01,4.509740471839904785e-01,5.295255035161972046e-02
6.583348512649536133e-01,1.131483819335699081e-02,3.303503394126892090e-01
4.617920219898223877e-01,7.451907149516046047e-04,5.374627709388732910e-01
3.986144661903381348e-01,1.023428863845765591e-03,6.003621220588684082e-01
7.572406902909278870e-03,9.299085650127381086e-05,9.923345446586608887e-01
6.280313432216644287e-02,4.251041100360453129e-04,9.367716908454895020e-01
3.803805410861968994e-01,5.936766508966684341e-03,6.136827468872070312e-01
4.598354697227478027e-01,7.237542304210364819e-04,5.394408106803894043e-01
2.756452262401580811e-01,7.809030939824879169e-04,7.235738635063171387e-01
4.846052229404449463e-01,1.207101065665483475e-02,5.033237934112548828e-01
6.134976148605346680e-01,4.384433478116989136e-02,3.426580727100372314e-01
7.409313321113586426e-01,5.611025169491767883e-02,2.029584497213363647e-01
2.332690060138702393e-01,8.230782113969326019e-04,7.659078240394592285e-01
5.845106840133666992e-01,1.298469724133610725e-03,4.141908884048461914e-01
8.677731752395629883e-01,8.335666643688455224e-05,1.321434825658798218e-01
6.056479215621948242e-01,1.814464665949344635e-02,3.762074112892150879e-01
4.215650260448455811e-02,6.086773937568068504e-04,9.572348594665527344e-01
5.432292446494102478e-02,1.355040585622191429e-04,9.455416202545166016e-01
8.269853591918945312e-01,1.567043550312519073e-02,1.573441624641418457e-01
2.751402556896209717e-01,9.317168151028454304e-04,7.239280939102172852e-01
3.849571347236633301e-01,6.740125827491283417e-03,6.083027124404907227e-01
8.185466378927230835e-02,4.749068175442516804e-04,9.176704287528991699e-01
7.223494350910186768e-02,3.382690018042922020e-03,9.243824481964111328e-01
1.214178279042243958e-01,1.188142807222902775e-03,8.773940205574035645e-01
3.767535984516143799e-01,5.180166661739349365e-02,5.714447498321533203e-01
7.603885233402252197e-02,1.680173212662339211e-03,9.222809076309204102e-01
2.356681376695632935e-01,1.652692735660821199e-04,7.641665935516357422e-01
7.763151824474334717e-02,2.371477195993065834e-03,9.199970960617065430e-01
6.944115757942199707e-01,5.446214601397514343e-02,2.511262595653533936e-01
2.309151589870452881e-01,1.567421015352010727e-03,7.675174474716186523e-01
1.170101203024387360e-02,7.932604057714343071e-05,9.882197380065917969e-01
5.800318717956542969e-01,5.151788145303726196e-02,3.684502243995666504e-01
7.340234518051147461e-01,1.379462052136659622e-02,2.521819770336151123e-01
5.974486004561185837e-03,4.239307017996907234e-04,9.936016201972961426e-01
8.385759592056274414e-01,1.032138466835021973e-01,5.821019411087036133e-02
3.727411329746246338e-01,3.453856799751520157e-03,6.238050460815429688e-01
5.396595690399408340e-03,2.653305818967055529e-05,9.945768117904663086e-01
8.187179565429687500e-01,2.093794755637645721e-03,1.791882961988449097e-01
1.429730504751205444e-01,2.743244986049830914e-04,8.567526340484619141e-01
3.414016962051391602e-01,3.102275542914867401e-03,6.554960012435913086e-01
5.355069786310195923e-02,1.470945717301219702e-04,9.463021755218505859e-01
8.208857178688049316e-01,2.065292937913909554e-04,1.789076924324035645e-01
5.693761110305786133e-01,2.077229088172316551e-03,4.285466670989990234e-01
3.738654404878616333e-02,7.896311581134796143e-04,9.618238210678100586e-01
2.742366194725036621e-01,4.195347800850868225e-02,6.838099956512451172e-01
7.895664572715759277e-01,8.894522325135767460e-04,2.095441222190856934e-01
7.986912131309509277e-01,9.391152113676071167e-02,1.073973029851913452e-01
8.062364459037780762e-01,3.814580850303173065e-03,1.899489760398864746e-01
4.586034715175628662e-01,1.400507288053631783e-03,5.399960279464721680e-01
8.213604688644409180e-01,2.022453956305980682e-02,1.584149152040481567e-01
8.402990549802780151e-02,7.280390127561986446e-04,9.152420759201049805e-01
1.767347455024719238e-01,9.265806875191628933e-04,8.223387002944946289e-01
6.389130949974060059e-01,4.038574174046516418e-02,3.207011818885803223e-01
2.396185547113418579e-01,3.754954668693244457e-04,7.600058317184448242e-01
5.749218538403511047e-02,1.096989144571125507e-03,9.414108395576477051e-01
2.249022722244262695e-01,3.203930798918008804e-03,7.718938589096069336e-01
5.960413813591003418e-01,1.272223016712814569e-04,4.038313329219818115e-01
6.480093300342559814e-02,6.829781923443078995e-04,9.345160722732543945e-01
4.150277674198150635e-01,5.752859637141227722e-03,5.792194604873657227e-01
3.011061809957027435e-03,1.755826087901368737e-05,9.969713687896728516e-01
1.396316736936569214e-01,4.270315403118729591e-04,8.599412441253662109e-01
8.053088188171386719e-01,2.884604735299944878e-03,1.918065994977951050e-01
6.622355580329895020e-01,2.226806804537773132e-02,3.154963254928588867e-01
2.916660904884338379e-01,2.845174446702003479e-02,6.798821091651916504e-01
7.118599414825439453e-01,3.823615843430161476e-03,2.843164205551147461e-01
5.454485416412353516e-01,1.979314349591732025e-02,4.347583353519439697e-01
2.719722688198089600e-01,1.171241165138781071e-04,7.279106378555297852e-01
8.142130970954895020e-01,1.102543994784355164e-01,7.553251087665557861e-02
8.160066604614257812e-01,9.804309345781803131e-03,1.741890907287597656e-01
8.298580050468444824e-01,1.325096562504768372e-02,1.568910628557205200e-01
6.632800698280334473e-01,1.152124255895614624e-01,2.215075045824050903e-01
6.465482711791992188e-01,2.873180508613586426e-01,6.613377481698989868e-02
6.530220508575439453e-01,1.103967893868684769e-03,3.458739817142486572e-01
7.150943875312805176e-01,2.436325885355472565e-04,2.846619784832000732e-01
7.659174799919128418e-01,3.854313166812062263e-03,2.302281707525253296e-01
2.645479142665863037e-01,7.343032862991094589e-03,7.281090021133422852e-01
4.023541510105133057e-01,2.454479038715362549e-02,5.731010437011718750e-01
7.707348465919494629e-01,9.564431756734848022e-02,1.336207985877990723e-01
2.466590702533721924e-02,1.500273356214165688e-04,9.751840233802795410e-01
4.202531650662422180e-02,1.939221692737191916e-04,9.577807784080505371e-01
3.393276333808898926e-01,2.644589170813560486e-03,6.580277681350708008e-01
2.837054729461669922e-01,7.588490261696279049e-04,7.155356407165527344e-01
4.242616295814514160e-01,1.984940376132726669e-03,5.737534165382385254e-01
3.869036585092544556e-02,1.671091195021290332e-05,9.612928628921508789e-01
3.614951074123382568e-01,3.961118636652827263e-04,6.381087899208068848e-01
5.023422241210937500e-01,1.359326066449284554e-03,4.962984621524810791e-01
8.967383950948715210e-02,1.832379028201103210e-03,9.084938764572143555e-01
9.008975028991699219e-01,1.837061159312725067e-02,8.073186129331588745e-02
3.938804864883422852e-01,1.705807284452021122e-03,6.044136285781860352e-01
7.986499071121215820e-01,7.488406449556350708e-02,1.264660209417343140e-01
1.186918020248413086e-01,1.137300278060138226e-03,8.801709413528442383e-01
1.883994787931442261e-01,2.802271337714046240e-04,8.113203048706054688e-01
6.190261244773864746e-01,2.949260473251342773e-01,8.604785799980163574e-02
5.820868611335754395e-01,6.270938902162015438e-04,4.172860682010650635e-01
3.694459795951843262e-01,1.537859998643398285e-02,6.151754856109619141e-01
4.225679934024810791e-01,7.455975282937288284e-03,5.699760317802429199e-01
4.071094393730163574e-01,1.855946538853459060e-05,5.928719639778137207e-01
9.497760534286499023e-01,1.852148794569075108e-03,4.837174713611602783e-02
8.314347825944423676e-03,2.813250648614484817e-05,9.916574358940124512e-01
4.777810573577880859e-01,3.068728558719158173e-02,4.915316402912139893e-01
1.787900477647781372e-01,8.386720903217792511e-03,8.128232359886169434e-01
4.128133654594421387e-01,1.174012897536158562e-03,5.860125422477722168e-01
4.924951493740081787e-01,1.456612069159746170e-02,4.929387569427490234e-01
3.602622449398040771e-02,6.260703084990382195e-04,9.633476734161376953e-01
8.475571870803833008e-01,9.703500196337699890e-03,1.427393704652786255e-01
2.812806367874145508e-01,2.742011565715074539e-03,7.159773707389831543e-01
4.356813430786132812e-01,3.193828091025352478e-02,5.323804020881652832e-01
2.539176866412162781e-02,1.049168859026394784e-04,9.745033979415893555e-01
1.025548484176397324e-02,4.593010089593008161e-05,9.896985888481140137e-01
6.334384083747863770e-01,1.371883302927017212e-01,2.293733060359954834e-01
5.706313252449035645e-01,9.409110061824321747e-04,4.284277856349945068e-01
3.962550461292266846e-01,2.805945929139852524e-03,6.009390354156494141e-01
3.413650766015052795e-02,1.877992326626554132e-04,9.656757712364196777e-01
4.120435565710067749e-02,6.627092370763421059e-04,9.581329226493835449e-01
1.857920587062835693e-01,3.182796761393547058e-03,8.110252022743225098e-01
6.269540190696716309e-01,6.586729735136032104e-02,3.071786165237426758e-01
3.378819823265075684e-01,6.798656657338142395e-03,6.553193330764770508e-01
5.621531605720520020e-01,2.220566617324948311e-03,4.356262385845184326e-01
9.665359556674957275e-02,2.158425340894609690e-04,9.031305313110351562e-01
8.509280085563659668e-01,1.819611154496669769e-02,1.308758854866027832e-01
1.768543198704719543e-02,1.351061946479603648e-04,9.821794629096984863e-01
7.017890922725200653e-03,5.520632839761674404e-05,9.929268956184387207e-01
4.465807676315307617e-01,4.982690811157226562e-01,5.515016987919807434e-02
4.648582041263580322e-01,4.232706967741250992e-03,5.309090614318847656e-01
8.578566908836364746e-01,8.817612379789352417e-02,5.396723747253417969e-02
4.984978139400482178e-01,1.228878740221261978e-03,5.002732872962951660e-01
1.078615710139274597e-01,3.425266186241060495e-04,8.917959332466125488e-01
1.411536782979965210e-01,5.046537844464182854e-04,8.583416342735290527e-01
3.329025208950042725e-01,6.330986618995666504e-01,3.399879485368728638e-02
8.693326711654663086e-01,3.743289411067962646e-02,9.323441982269287109e-02
8.492102473974227905e-02,1.841019955463707447e-03,9.132379293441772461e-01
9.393201470375061035e-01,1.240581972524523735e-03,5.943930521607398987e-02
4.585335776209831238e-02,1.282979268580675125e-03,9.528635740280151367e-01
4.402426481246948242e-01,1.183717232197523117e-02,5.479201674461364746e-01
5.844827294349670410e-01,2.502260170876979828e-02,3.904947042465209961e-01
3.896677792072296143e-01,3.448392264544963837e-03,6.068838238716125488e-01
7.901734709739685059e-01,6.851455662399530411e-03,2.029751390218734741e-01
9.277939200401306152e-01,5.571571455220691860e-05,7.215029746294021606e-02
9.288414567708969116e-02,2.751814434304833412e-03,9.043640494346618652e-01
3.312519490718841553e-01,1.402901951223611832e-03,6.673451662063598633e-01
4.797628819942474365e-01,9.970312006771564484e-03,5.102668404579162598e-01
5.971344709396362305e-01,2.728462815284729004e-01,1.300192326307296753e-01
8.172540664672851562e-01,6.990953534841537476e-02,1.128363981842994690e-01
7.748510241508483887e-01,3.429549559950828552e-02,1.908534318208694458e-01
1.873179823160171509e-01,3.102813847362995148e-03,8.095791935920715332e-01
6.401005983352661133e-01,2.639060616493225098e-01,9.599332511425018311e-02
2.584443092346191406e-01,4.776871763169765472e-03,7.367788553237915039e-01
1.800445765256881714e-01,8.229992818087339401e-04,8.191325068473815918e-01
7.844263315200805664e-01,4.085600376129150391e-02,1.747176349163055420e-01
8.658283352851867676e-01,2.234897576272487640e-02,1.118226945400238037e-01
2.118494920432567596e-02,1.922584488056600094e-04,9.786227941513061523e-01
4.830349981784820557e-01,1.324196308851242065e-01,3.845453262329101562e-01
2.383938618004322052e-02,2.447248203679919243e-03,9.737133979797363281e-01
6.676885485649108887e-01,4.665034357458353043e-04,3.318449258804321289e-01
3.279428780078887939e-01,3.468349750619381666e-04,6.717103123664855957e-01
9.006307125091552734e-01,2.912041358649730682e-02,7.024879008531570435e-02
2.883138060569763184e-01,5.371467676013708115e-03,7.063146829605102539e-01
7.397139072418212891e-01,2.432607114315032959e-02,2.359600067138671875e-01
7.339842319488525391e-01,1.320666866376996040e-03,2.646950781345367432e-01
8.092640042304992676e-01,5.598466843366622925e-02,1.347513198852539062e-01
9.020388722419738770e-01,8.376319892704486847e-03,8.958486467599868774e-02
3.578799068927764893e-01,8.094528689980506897e-03,6.340255737304687500e-01
1.059156144037842751e-03,2.825483988999621943e-06,9.989380240440368652e-01
3.296264111995697021e-01,4.369888082146644592e-02,6.266747117042541504e-01
1.999347358942031860e-01,1.120007503777742386e-02,7.888652086257934570e-01
3.426771759986877441e-01,5.539617850445210934e-04,6.567687988281250000e-01
9.377671778202056885e-02,3.420406486839056015e-03,9.028028249740600586e-01
8.910258412361145020e-01,1.304798480123281479e-02,9.592621028423309326e-02
5.145756006240844727e-01,1.560458447784185410e-03,4.838639497756958008e-01
1.107270047068595886e-01,3.095678286626935005e-03,8.861773610115051270e-01
3.706015944480895996e-01,6.100189406424760818e-03,6.232982277870178223e-01
9.128724038600921631e-02,1.355998247163370252e-04,9.085772037506103516e-01
5.525282621383666992e-01,7.643857970833778381e-04,4.467073976993560791e-01
9.116110801696777344e-01,8.121338672935962677e-03,8.026757091283798218e-02
8.887423276901245117e-01,1.058959402143955231e-02,1.006680801510810852e-01
5.603864192962646484e-01,3.533689072355628014e-03,4.360798895359039307e-01
7.208805680274963379e-01,2.167915226891636848e-03,2.769515812397003174e-01
8.719267845153808594e-01,7.922431081533432007e-02,4.884891584515571594e-02
5.707083269953727722e-02,2.773285268631298095e-05,9.429013729095458984e-01
8.460154533386230469e-01,1.221913262270390987e-04,1.538623422384262085e-01
8.759046196937561035e-01,3.387051820755004883e-02,9.022478014230728149e-02
5.103564262390136719e-01,3.416214883327484131e-02,4.554814398288726807e-01
4.950518608093261719e-01,3.266693674959242344e-04,5.046214461326599121e-01
1.581002473831176758e-01,2.203939110040664673e-02,8.198602795600891113e-01
5.315942764282226562e-01,1.484049111604690552e-01,3.200008273124694824e-01
3.548164367675781250e-01,1.892605796456336975e-02,6.262575387954711914e-01
4.078580141067504883e-01,3.720888402312994003e-03,5.884211063385009766e-01
9.064528346061706543e-01,4.970891028642654419e-02,4.383835196495056152e-02
7.560923099517822266e-01,1.503202877938747406e-02,2.288756817579269409e-01
3.784213960170745850e-02,1.644387375563383102e-04,9.619934558868408203e-01
7.137624621391296387e-01,6.425466388463973999e-02,2.219829261302947998e-01
3.905688226222991943e-01,5.866347812116146088e-03,6.035648584365844727e-01
1.708289980888366699e-02,5.642811083816923201e-05,9.828605651855468750e-01
4.625884294509887695e-01,3.557797754183411598e-05,5.373760461807250977e-01
8.788214623928070068e-02,1.159133607870899141e-04,9.120019674301147461e-01
6.756595522165298462e-02,8.490581531077623367e-04,9.315850138664245605e-01
1.718108505010604858e-01,1.015059649944305420e-03,8.271740674972534180e-01
1.347813457250595093e-01,6.257411558181047440e-03,8.589611649513244629e-01
1.594247296452522278e-02,5.796793993795290589e-05,9.839995503425598145e-01
8.159109950065612793e-01,5.856638308614492416e-03,1.782323122024536133e-01
2.425791770219802856e-01,2.209187857806682587e-02,7.353289723396301270e-01
8.382996320724487305e-01,9.445172548294067383e-02,6.724870204925537109e-02
5.025919675827026367e-01,2.696734480559825897e-02,4.704406857490539551e-01
3.789836764335632324e-01,4.369845846667885780e-04,6.205793023109436035e-01
1.544690132141113281e-02,3.658951609395444393e-04,9.841871261596679688e-01
6.162343546748161316e-02,1.654830179177224636e-03,9.367218017578125000e-01
8.817005157470703125e-01,4.103379615116864443e-04,1.178891137242317200e-01
2.631121315062046051e-02,1.273107482120394707e-04,9.735615253448486328e-01
7.128841280937194824e-01,1.119262501597404480e-01,1.751895844936370850e-01
5.809967517852783203e-01,5.129896849393844604e-02,3.677042722702026367e-01
7.962380349636077881e-02,1.264428836293518543e-03,9.191117286682128906e-01
2.555492520332336426e-01,1.098960544914007187e-02,7.334612011909484863e-01
7.992892861366271973e-01,1.754183322191238403e-03,1.989565342664718628e-01
2.851634919643402100e-01,3.217409539502114058e-04,7.145147919654846191e-01
2.979587391018867493e-02,3.490896488074213266e-04,9.698550701141357422e-01
1.052413433790206909e-01,7.549511268734931946e-03,8.872091770172119141e-01
2.939654290676116943e-01,3.281169338151812553e-03,7.027534246444702148e-01
8.918354511260986328e-01,3.465085476636886597e-02,7.351371645927429199e-02
8.639379143714904785e-01,7.472569704987108707e-04,1.353147774934768677e-01
